iterations,sampled,rrgsize,movement,remaining,total,time,
38,2200,1901,57.249985,26.30407,83.554054,6737.130862,

64,3608,3201,57.249985,27.89238,85.142365,14064.344393,

28,1630,1401,57.249985,28.360395,85.61038,4840.941348,

44,2530,2201,57.249985,28.789787,86.03977,8515.236753,

80,4474,4001,57.249985,29.440065,86.69005,18771.161382,

24,1424,1201,57.249985,29.223804,86.473785,4386.402967,

23,1397,1151,57.249985,28.058762,85.30875,4244.483537,

56,3142,2801,57.249985,27.859798,85.10979,11801.093139,

26,1579,1301,57.249985,27.415754,84.66574,4431.347248,

27,1623,1351,57.249985,27.273527,84.52351,4720.351136,

93,5150,4651,57.249985,29.02346,86.273445,26571.237947,

73,4177,3651,57.249985,27.890387,85.14037,15488.582505,

15,935,751,57.249985,28.47019,85.72018,2943.159079,

22,1411,1101,57.249985,29.384312,86.63429,4143.613367,

21,1315,1051,57.249985,29.046368,86.29636,3646.898951,

38,2176,1901,57.249985,28.893072,86.14306,6998.757517,

55,3110,2751,57.249985,27.940714,85.1907,11221.371324,

32,1884,1601,57.249985,28.002882,85.25287,5882.592442,

21,1230,1051,57.249985,28.824928,86.07491,3988.005107,

60,3473,3001,57.249985,28.627048,85.87703,12881.562523,

40,2277,2001,57.249985,29.826843,87.07683,7476.056737,

20,1250,1001,57.249985,28.377361,85.62735,4184.776239,

65,3706,3251,57.249985,28.237135,85.48712,14878.936822,

32,1868,1601,57.249985,28.64356,85.89355,5796.209518,

30,1729,1501,57.249985,28.494062,85.74405,5119.763647,

46,2618,2301,57.249985,28.821764,86.07175,8911.602872,

31,1809,1551,57.249985,26.916807,84.166794,5677.080146,

28,1601,1401,57.249985,27.42828,84.67827,5370.620132,

31,1835,1551,57.249985,29.162148,86.41213,5920.550341,

22,1277,1101,57.249985,28.976103,86.22609,3871.774089,

60,3315,3001,57.249985,28.08484,85.33482,13252.554976,

81,4499,4051,57.249985,26.906422,84.1564,20474.751935,

49,2722,2451,57.249985,28.564877,85.814865,9906.101896,

40,2296,2001,57.249985,28.123867,85.373856,7622.451381,

43,2498,2151,57.249985,27.532055,84.78204,9386.320764,

48,2788,2401,57.249985,27.922903,85.17289,11269.91915,

49,2777,2451,57.249985,27.649334,84.89932,10087.572356,

41,2379,2051,57.249985,28.228998,85.47898,9527.917888,

53,3034,2651,57.249985,27.248882,84.49887,12203.940524,

81,4538,4051,57.249985,27.225487,84.47547,23599.602139,

34,1962,1701,57.249985,26.968796,84.21878,6653.31823,

44,2478,2201,57.249985,28.412231,85.66222,10044.774686,

68,3827,3401,57.249985,28.261904,85.51189,17217.814463,

53,2980,2651,57.249985,27.391912,84.6419,11534.901515,

27,1636,1351,57.249985,28.510147,85.76013,5840.435502,

14,958,701,57.249985,27.949844,85.19983,3558.278659,

54,3022,2701,57.249985,29.955273,87.20526,12545.58178,

44,2509,2201,57.249985,27.798346,85.04833,10183.315203,

33,1897,1651,57.249985,29.189734,86.43972,6955.969807,

37,2199,1851,57.249985,27.76558,85.015564,7902.613914,

105,5890,5251,57.249985,27.179977,84.42996,31505.460016,

34,1922,1701,57.249985,28.45083,85.70081,6913.432555,

28,1692,1401,57.249985,28.59172,85.841705,6109.805846,

36,2072,1801,57.249985,29.803696,87.05368,7551.789178,

55,3199,2751,57.249985,28.452824,85.702805,12888.212606,

41,2394,2051,57.249985,28.325897,85.57588,9057.30965,

32,1828,1601,57.249985,29.421204,86.67119,6634.619392,

35,2132,1751,57.249985,28.477861,85.727844,6895.788647,

47,2689,2351,57.249985,28.576143,85.826126,10385.696433,

38,2192,1901,57.249985,29.090406,86.34039,8119.221739,

19,1188,951,57.249985,27.855295,85.10528,4688.420212,

55,3261,2751,57.249985,28.471224,85.72121,13072.127833,

40,2334,2001,57.249985,28.884148,86.13413,8479.046486,
