iterations,sampled,rrgsize,movement,remaining,total,time
43,2380,2151,57.039333,19.10401,76.14334,10092.296562
34,1845,1701,53.033012,15.1757145,68.208725,7657.035696
41,2284,2051,57.129215,11.822913,68.952126,8492.766322
36,1952,1801,37.525356,17.3085,54.833855,6678.093575
64,3484,3201,58.42444,15.607158,74.03159,14861.605176
44,2461,2201,62.743862,22.481956,85.225815,10045.515945
36,2017,1801,49.845566,11.30921,61.154778,8192.243511
40,2210,2001,54.96819,14.401996,69.370186,9198.559959
29,1574,1451,24.417448,14.056659,38.474106,5781.238933
36,1971,1801,45.014328,22.244553,67.25888,7328.053418
34,1880,1701,43.46871,21.398094,64.866806,6988.083273
29,1678,1451,34.165176,17.317842,51.483017,6087.95771
61,3406,3051,98.49731,17.352262,115.84957,14610.129877
36,2034,1801,55.21335,16.88177,72.095116,7495.60274
30,1681,1501,32.59552,17.894232,50.489754,5847.258839
38,2065,1901,49.891304,17.5792,67.470505,9236.405352
39,2222,1951,54.272724,19.557737,73.83046,9543.305104
47,2575,2351,57.928814,16.490063,74.41888,9815.706457
47,2595,2351,83.986145,20.825401,104.81155,10739.247277
40,2181,2001,53.784805,16.647049,70.431854,8952.670576
37,2045,1851,46.98941,14.594925,61.584335,8187.878702
37,2029,1851,35.550816,20.73377,56.284584,7714.764151
24,1328,1201,24.304419,19.955645,44.260063,4702.039161
39,2161,1951,35.874405,23.28039,59.154793,9015.925095
54,3006,2701,61.177757,21.564407,82.742165,15716.245559
34,1868,1701,52.88397,17.008778,69.892746,7083.696453
36,2107,1801,37.507122,19.014608,56.52173,7006.230929
31,1716,1551,34.01574,25.352839,59.368576,6365.358778
31,1728,1551,31.315006,18.915375,50.23038,5780.617682
35,1902,1751,41.83781,14.314274,56.152084,8078.312672
41,2256,2051,51.600525,16.407763,68.008286,9699.732402
32,1749,1601,32.624664,21.722742,54.347404,7165.098243
35,1892,1751,38.039993,17.315298,55.355293,7795.288144
26,1426,1301,31.074633,19.24918,50.323814,4802.952751
35,1926,1751,32.03705,20.469868,52.506916,8030.587949
37,2192,1851,44.04267,12.125485,56.168156,7826.509682
58,3237,2901,83.87435,18.622288,102.49664,13768.344057
39,2154,1951,46.201977,18.857286,65.059265,8384.211813
32,1777,1601,32.549484,18.11147,50.660954,5903.291464
26,1385,1301,28.496622,21.728397,50.22502,4595.198284
25,1387,1251,20.311039,19.657663,39.968704,4403.136885
37,2071,1851,49.99503,19.982685,69.977715,8536.556817
37,2013,1851,53.086464,23.865694,76.952156,7576.580955
75,4211,3751,123.04948,21.089443,144.13892,26983.149778
32,1740,1601,34.093224,17.859968,51.953194,7288.44511
32,1730,1601,39.45681,20.838978,60.295788,7100.405522
29,1592,1451,33.417168,18.466705,51.883873,6440.173437
37,2064,1851,35.817764,15.496149,51.31391,7473.309873
48,2577,2401,64.61438,13.098262,77.71264,12017.794006
27,1496,1351,31.631079,18.343376,49.974457,5542.248555
30,1627,1501,34.118835,17.968502,52.087337,5865.33971
37,2120,1851,32.525856,14.414705,46.94056,8922.966852
28,1559,1401,34.30229,17.576633,51.878925,6099.011226
62,3369,3101,64.453835,13.1668,77.620636,16105.898097
43,2351,2151,63.743977,19.898106,83.64208,9618.232769
52,2884,2601,70.953514,14.93796,85.89147,12141.770689
38,2103,1901,43.89198,18.597673,62.489655,8004.013533
37,2030,1851,47.316597,21.696146,69.01274,8256.559996
32,1788,1601,28.408165,21.097721,49.505886,6222.878791
35,1912,1751,45.07479,15.218938,60.293728,8398.112586
34,1898,1701,47.982826,11.234516,59.217342,7328.528644
40,2253,2001,60.659832,15.649571,76.3094,8112.488025
44,2455,2201,40.759583,19.153309,59.91289,10238.855925
40,2272,2001,53.600403,20.506952,74.10735,8450.856389
41,2234,2051,53.564846,15.458576,69.02342,9228.053649
31,1709,1551,38.853195,20.98313,59.836327,6130.008708
31,1741,1551,32.814304,12.467494,45.2818,5987.664633
40,2229,2001,45.983257,22.442612,68.42587,7838.300029
43,2346,2151,57.25572,17.61815,74.87387,9043.862087
32,1767,1601,36.088318,20.531013,56.61933,6396.014746
35,1921,1751,28.285757,17.61574,45.901497,7738.614467
45,2490,2251,49.012398,17.21175,66.22415,10387.989992
46,2578,2301,49.72276,15.499632,65.22239,10657.026986
54,2986,2701,69.178955,14.453102,83.63206,12865.50262
31,1705,1551,37.152763,16.41822,53.570984,6057.994183
42,2356,2101,63.55104,14.149849,77.70089,10423.013985
42,2335,2101,57.14013,22.123646,79.26378,10054.932241
37,2031,1851,31.922323,14.420288,46.342613,7413.071157
34,1895,1701,58.55011,18.264366,76.814476,8017.398659
41,2266,2051,46.62802,22.032728,68.66075,8211.147598
57,3059,2851,62.416756,18.810097,81.22685,14339.664665
26,1466,1301,28.433325,20.300465,48.733788,5842.92244
36,1974,1801,38.933907,15.421183,54.355087,8116.727754
29,1600,1451,33.991528,26.840305,60.831833,5512.515181
34,1874,1701,45.922634,22.580248,68.502884,7452.237446
43,2406,2151,56.52362,21.466692,77.99031,10329.549745
36,2018,1801,42.61354,19.92067,62.53421,7603.004253
44,2453,2201,60.398685,9.375693,69.774376,11153.677948
53,2905,2651,85.23898,19.885553,105.124535,11849.914964
38,2108,1901,46.55894,15.405447,61.964386,8464.701416
57,3179,2851,56.745163,18.306183,75.051346,17699.252893
30,1660,1501,30.800043,13.574279,44.37432,5805.128697
36,1978,1801,43.17991,15.321925,58.501835,8276.680474
74,4058,3701,126.185104,17.556469,143.74158,21288.753452
40,2186,2001,59.307922,19.503672,78.81159,8097.155324
25,1433,1251,24.191975,15.357501,39.549477,4645.336296
32,1745,1601,45.23964,17.206024,62.445663,6586.925715
31,1758,1551,41.925335,17.153625,59.07896,6202.996279
48,2728,2401,77.61716,17.70275,95.31991,11842.542375
40,2269,2001,40.45504,21.559763,62.0148,10345.986395
43,2352,2151,51.804314,12.50301,64.30733,10876.1842
32,1831,1601,30.76236,20.357075,51.119434,6725.359403
36,1972,1801,46.5084,17.999594,64.507996,7084.01372
36,2003,1801,50.444473,16.365894,66.81036,7027.751177
26,1450,1301,27.788105,22.145157,49.93326,5189.24524
40,2190,2001,42.747803,15.221496,57.9693,9008.977553
35,1921,1751,43.499115,20.541265,64.04038,7732.636546
38,2108,1901,50.386948,22.97445,73.3614,8108.271254
34,1904,1701,36.77863,17.222431,54.00106,7471.564779
32,1792,1601,40.14528,25.900442,66.04572,6776.290932
32,1750,1601,36.371895,19.47791,55.849804,7249.826021
66,3665,3301,62.69757,13.302658,76.00023,15112.210336
33,1801,1651,40.301678,18.991575,59.29325,6372.678225
39,2163,1951,54.329792,20.92293,75.25272,7774.797267
38,2126,1901,52.73667,16.782164,69.51884,8012.418445
57,3200,2851,78.48459,18.647171,97.13176,13283.083547
71,3893,3551,60.77801,19.650358,80.42837,15842.322065
52,2848,2601,48.13048,20.332268,68.46275,10969.456871
40,2209,2001,45.98414,20.76834,66.75248,7953.839922
29,1638,1451,29.849989,17.285833,47.135822,5366.619146
37,2015,1851,43.755157,17.857534,61.612694,8267.471425
44,2448,2201,48.923496,25.647871,74.571365,8696.597643
44,2397,2201,50.430332,15.352064,65.782394,9563.64203
38,2105,1901,44.07134,16.363834,60.435173,7707.791865
27,1473,1351,27.91462,17.471462,45.38608,5815.443671
36,2023,1801,43.027584,16.690426,59.71801,9460.926357
30,1692,1501,34.517662,20.648748,55.166412,5901.254069
58,3309,2901,69.65591,22.147398,91.80331,15542.815835
48,2629,2401,91.991714,17.82949,109.821205,11515.280697
26,1456,1301,23.86989,23.73724,47.607132,5217.386301
34,1884,1701,45.623978,16.719398,62.343376,7497.813162
27,1483,1351,32.94413,13.4280405,46.37217,5711.755841
32,1746,1601,29.988188,20.064583,50.052773,7080.198437
31,1742,1551,39.00067,21.366274,60.366943,6578.649027
55,3118,2751,58.124245,17.926998,76.05124,10971.130787
47,2593,2351,55.30434,22.832584,78.136925,10193.037214
35,1926,1751,44.709118,21.470938,66.18005,7167.052423
41,2281,2051,61.05139,18.438602,79.48999,9023.081175
37,2050,1851,43.62838,18.185848,61.814228,7304.376035
33,1916,1651,46.466278,10.7611265,57.227406,6088.327416
31,1731,1551,29.088676,19.749315,48.83799,5848.888489
34,1888,1701,48.907997,15.936307,64.84431,7441.991014
38,2085,1901,34.205048,18.543226,52.748276,8475.742187
45,2510,2251,57.165985,19.52132,76.6873,10026.91121
39,2156,1951,54.1686,14.759259,68.92786,8779.238371
