iterations,sampled,rrgsize,movement,remaining,total,time
45,24054,2253,34.927914,0,34.927914,10669.33148
34,19096,1701,24.527765,3.5692012,28.096966,6958.249263
36,19259,1801,28.55243,0.28973,28.84216,7584.813012
40,22032,2001,28.816557,0.77368397,29.59024,9143.626213
36,19714,1802,27.612265,0.24700339,27.859268,7153.331299
32,17342,1601,26.496569,0.94135684,27.437925,6084.951478
36,19216,1802,31.260113,0.29028073,31.550394,7819.230328
38,19968,1901,37.492424,0,37.492424,8292.279164
70,37966,3501,166.97803,0,166.97803,21935.902129
34,18563,1701,26.703167,1.1535666,27.856733,8066.955346
29,15572,1451,22.115648,3.3484235,25.464071,6150.024174
40,21987,2001,33.22371,0,33.22371,8359.763537
37,20507,1854,31.382784,0.11508453,31.497868,8209.211044
40,22141,2001,35.431625,0.19841772,35.630043,9137.488754
37,19727,1851,29.557316,1.0162897,30.573605,8429.341754
38,20253,1901,27.833166,4.338403,32.17157,7312.360492
38,20354,1901,33.34883,0,33.34883,8210.108231
42,22904,2101,30.907751,0,30.907751,8441.200091
39,21360,1951,34.951263,0,34.951263,8181.886096
40,21650,2001,32.88895,0,32.88895,8333.380029
36,19871,1802,28.11546,0,28.11546,9302.000082
40,21442,2001,35.519035,0,35.519035,9269.201611
38,20710,1901,23.509329,0.48676044,23.99609,9628.954451
38,20261,1901,26.717129,1.399786,28.116915,7665.420066
39,20586,1951,34.89829,0.25817233,35.15646,8315.879311
39,21638,1952,28.508558,0,28.508558,8338.48258
38,19255,1901,25.526342,0.5542857,26.080627,9950.479599
39,21463,1953,27.44105,0.41873184,27.859781,10003.920485
36,20043,1801,24.956059,0,24.956059,8419.004828
39,20635,1951,32.910892,0,32.910892,8487.338555
39,20712,1951,29.54682,0,29.54682,8953.330675
49,26676,2451,36.889744,0.17057222,37.060314,11757.666185
36,19641,1801,31.965477,0,31.965477,7372.64413
40,22497,2001,39.02122,0,39.02122,9431.42949
43,23243,2151,42.42663,0,42.42663,9982.753778
31,15932,1551,24.779476,5.197645,29.977121,6189.30449
33,18277,1652,26.753714,1.1849935,27.938707,6231.982606
30,16116,1501,22.286934,2.81525,25.102184,6336.188885
34,18923,1702,30.45208,4.870084,35.322163,7650.726456
37,20118,1851,32.58965,0,32.58965,8301.806832
45,24808,2251,30.1997,0,30.1997,11128.613187
28,14807,1401,21.947006,11.713547,33.660553,6740.75711
34,18612,1701,24.620316,0.790478,25.410793,8202.329276
34,19376,1701,26.174414,0.3100104,26.484425,8040.163806
34,18552,1701,26.45408,7.7420516,34.196133,8909.406879
38,20254,1901,34.224426,0.8212577,35.045685,8576.335489
38,21184,1901,26.978865,1.6758807,28.654745,9684.297649
31,16242,1551,22.484068,0.6018963,23.085964,7632.459697
36,20346,1804,31.150127,0,31.150127,8207.480406
33,17438,1651,26.798006,0.52309275,27.321098,7580.592078
39,21666,1952,38.97186,0,38.97186,10143.097748
40,21681,2001,33.567627,2.0209367,35.588562,10457.538798
43,22629,2151,33.923317,0.21736616,34.140682,10180.619791
36,19075,1801,24.358665,0.30459353,24.66326,8375.072215
30,16204,1502,22.484129,0.4669711,22.9511,6491.246123
37,20643,1851,23.980621,0.44494477,24.425566,8265.58773
39,20482,1951,31.279488,0.21709728,31.496586,9711.44351
31,16937,1551,23.590618,3.1409855,26.731604,6652.302668
38,21023,1901,26.156815,0,26.156815,8740.737634
37,20228,1851,25.126778,1.283777,26.410555,9286.747881
33,18164,1651,21.491316,0.63653076,22.127846,7938.576513
41,22035,2051,33.65149,0,33.65149,9173.18085
32,17247,1601,23.616215,4.225295,27.84151,6623.060521
37,19714,1852,29.433834,0,29.433834,8983.601662
35,19064,1751,33.33625,0,33.33625,8203.773626
39,21339,1951,29.450003,1.7571486,31.207151,9353.60547
39,21897,1951,32.85585,0,32.85585,9047.493478
31,17347,1551,21.422215,0.16316131,21.585377,6744.986243
52,28148,2601,64.82201,0.1726571,64.99467,11859.140661
52,29472,2601,56.661617,0,56.661617,14464.107461
52,28317,2601,62.136772,0,62.136772,11055.177294
42,22865,2101,29.417698,0,29.417698,10726.392321
34,18191,1701,23.011385,5.803177,28.814562,7639.978421
33,18269,1651,23.875542,4.814628,28.69017,6819.523942
35,18767,1751,34.980484,0,34.980484,8200.021237
39,20130,1951,37.490055,0,37.490055,7755.873742
