x1,y1,x2,y2
0.10000000149011612,1.5,1.097609519958496,1.5689592361450195
1.097609519958496,1.5689592361450195,1.5282330513000488,1.608901858329773
1.5282330513000488,1.608901858329773,1.8019901514053345,1.6317194700241089
1.8019901514053345,1.6317194700241089,2.3239951133728027,1.6724803447723389
2.3239951133728027,1.6724803447723389,2.954421281814575,1.7124638557434082
2.954421281814575,1.7124638557434082,3.351099967956543,1.7454489469528198
3.351099967956543,1.7454489469528198,3.9194765090942383,1.7882131338119507
3.9194765090942383,1.7882131338119507,4.222290515899658,1.8324633836746216
4.222290515899658,1.8324633836746216,4.94840669631958,1.9536076784133911
4.94840669631958,1.9536076784133911,4.935607433319092,2.2187862396240234
4.935607433319092,2.2187862396240234,5.176784992218018,2.5809056758880615
5.176784992218018,2.5809056758880615,5.219818592071533,2.6439976692199707
5.219818592071533,2.6439976692199707,5.458608627319336,2.960766553878784
5.458608627319336,2.960766553878784,5.82382345199585,2.8008790016174316
5.82382345199585,2.8008790016174316,5.724701404571533,2.9138686656951904
5.724701404571533,2.9138686656951904,5.458608627319336,2.960766553878784
5.458608627319336,2.960766553878784,5.3709330558776855,2.6066887378692627
5.3709330558776855,2.6066887378692627,5.184782981872559,2.3220765590667725
5.184782981872559,2.3220765590667725,5.181217670440674,1.817052960395813
5.181217670440674,1.817052960395813,5.101134777069092,1.2394412755966187
5.101134777069092,1.2394412755966187,4.97775411605835,0.8089204430580139
4.97775411605835,0.8089204430580139,4.180692195892334,0.7573577761650085
4.180692195892334,0.7573577761650085,4.358438491821289,0.5359494686126709
4.358438491821289,0.5359494686126709,4.500030994415283,0.6358006596565247
4.500030994415283,0.6358006596565247,4.8467302322387695,0.9299325942993164
4.8467302322387695,0.9299325942993164,5.101134777069092,1.2394412755966187
5.101134777069092,1.2394412755966187,5.255115509033203,1.461615800857544
5.255115509033203,1.461615800857544,4.412240028381348,1.6300256252288818
4.412240028381348,1.6300256252288818,3.912961006164551,1.75784170627594
3.912961006164551,1.75784170627594,3.3473994731903076,1.9119914770126343
3.3473994731903076,1.9119914770126343,3.151111125946045,1.9596201181411743
3.151111125946045,1.9596201181411743,2.98976731300354,2.193037271499634
2.98976731300354,2.193037271499634,2.7784924507141113,2.731541633605957
2.7784924507141113,2.731541633605957,2.70085072517395,2.93255615234375
2.70085072517395,2.93255615234375,2.1625185012817383,2.9485952854156494
2.1625185012817383,2.9485952854156494,2.525442123413086,2.940153121948242
2.525442123413086,2.940153121948242,2.70085072517395,2.93255615234375
2.70085072517395,2.93255615234375,2.7784924507141113,2.731541633605957
2.7784924507141113,2.731541633605957,2.8340835571289062,2.4729812145233154
2.8340835571289062,2.4729812145233154,2.931793689727783,2.1027050018310547
2.931793689727783,2.1027050018310547,3.07682728767395,1.6522138118743896
3.07682728767395,1.6522138118743896,2.969954490661621,0.6579511761665344
2.969954490661621,0.6579511761665344,2.6015303134918213,0.2328711450099945
2.6015303134918213,0.2328711450099945,2.2639870643615723,0.09009407460689545
2.2639870643615723,0.09009407460689545,2.1160006523132324,0.10891708731651306
2.1160006523132324,0.10891708731651306,2.392749547958374,0.027588726952672005
2.392749547958374,0.027588726952672005,2.4323248863220215,0.06964359432458878
2.4323248863220215,0.06964359432458878,2.7674200534820557,0.652016282081604
2.7674200534820557,0.652016282081604,2.855674982070923,0.8806066513061523
2.855674982070923,0.8806066513061523,3.07682728767395,1.6522138118743896
3.07682728767395,1.6522138118743896,2.616107940673828,1.6918705701828003
2.616107940673828,1.6918705701828003,2.2614822387695312,1.7909562587738037
2.2614822387695312,1.7909562587738037,1.7513718605041504,1.889052152633667
1.7513718605041504,1.889052152633667,1.5968552827835083,1.9249508380889893
1.5968552827835083,1.9249508380889893,1.2109593152999878,1.9108151197433472
1.2109593152999878,1.9108151197433472,1.0882993936538696,2.0791306495666504
1.0882993936538696,2.0791306495666504,1.4327888488769531,2.4236226081848145
1.4327888488769531,2.4236226081848145,1.3458137512207031,2.670302152633667
1.3458137512207031,2.670302152633667,1.717218279838562,2.9894845485687256
1.717218279838562,2.9894845485687256,1.8236792087554932,2.9990735054016113
1.8236792087554932,2.9990735054016113,1.5279428958892822,2.9932594299316406
1.5279428958892822,2.9932594299316406,1.3201905488967896,2.620560884475708
1.3201905488967896,2.620560884475708,1.1476064920425415,2.3124899864196777
1.1476064920425415,2.3124899864196777,0.9379770159721375,1.9629961252212524
0.9379770159721375,1.9629961252212524,1.0384658575057983,1.3519048690795898
1.0384658575057983,1.3519048690795898,1.1367337703704834,0.5697348713874817
1.1367337703704834,0.5697348713874817,0.8854208588600159,0.20445822179317474
0.8854208588600159,0.20445822179317474,0.39070072770118713,0.07713491469621658
0.39070072770118713,0.07713491469621658,0.12193775177001953,0.1306319683790207
