iterations,sampled,rrgsize,movement,remaining,total,time
38,23672,1902,52.94999,23.393978,76.34396,7715.409792
54,31477,2702,53.44998,20.350294,73.80028,10682.747353
40,23112,2002,53.44998,21.488308,74.93829,8233.258755
46,25851,2302,53.44998,27.612303,81.06229,8713.559038
41,23460,2052,56.949997,22.092518,79.04251,9103.687234
39,24265,1952,56.949997,20.121578,77.07158,7851.161419
37,21164,1852,56.949997,24.918692,81.86869,7889.013938
35,19443,1752,50.90001,24.321045,75.221054,6848.839935
29,16974,1452,50.90001,23.425514,74.32552,6218.578751
29,16823,1452,50.90001,23.649294,74.5493,6648.755112
40,23796,2002,54.6,18.372944,72.972946,7925.167862
33,19843,1652,54.6,22.56509,77.165085,6709.184096
29,17350,1452,54.6,21.224102,75.8241,6224.902113
32,18101,1602,57.85,24.034042,81.88404,6651.557595
29,16365,1452,57.85,22.528265,80.378265,5965.35828
29,16385,1452,57.85,19.496733,77.34673,6422.865349
28,16273,1402,59.950012,21.322746,81.27276,6546.762764
32,18608,1602,59.950012,21.466408,81.41642,7261.399515
38,21607,1902,59.950012,21.788376,81.73839,8171.476404
38,21492,1902,57.950012,25.21702,83.16703,7862.816708
42,24092,2102,57.950012,24.095234,82.04524,8338.18454
33,19874,1652,57.950012,23.803236,81.75325,6912.677396
40,22967,2002,59.35,23.265553,82.615555,8116.568816
41,23869,2052,59.35,23.053356,82.40335,8618.271702
35,20139,1752,59.35,21.50119,80.85119,7840.710173
34,20431,1702,57.25,20.844557,78.09456,7330.230641
37,22435,1852,57.25,24.795599,82.0456,7250.918433
32,21014,1602,57.25,21.095623,78.34563,7009.186684
34,20049,1702,59.449997,23.88445,83.33445,6963.227889
36,19975,1802,59.449997,23.709534,83.15953,7648.230771
37,21990,1852,59.449997,24.90509,84.35509,6847.970702
40,23406,2002,61.35002,24.85697,86.20699,7581.264053
38,22168,1902,61.35002,24.762722,86.11275,7675.96304
33,19612,1652,61.35002,23.08289,84.43291,7638.465759
29,18376,1452,59.40001,25.194347,84.59436,6464.474287
37,21539,1852,59.40001,24.321804,83.72182,7303.764103
48,27155,2402,59.40001,23.735058,83.13507,9263.482042
34,19089,1702,64.55002,24.483461,89.03348,7558.839475
29,17574,1452,64.55002,22.065407,86.615425,6637.378685
26,15572,1302,64.55002,24.133696,88.683716,6184.734505
47,27203,2352,58.250004,24.537727,82.787735,8992.110724
29,17880,1452,58.250004,25.670156,83.92016,6885.392556
112,62988,5602,58.250004,24.089022,82.33903,27059.10763
34,20920,1702,64.95002,21.47837,86.42839,7332.087846
31,17932,1552,64.95002,25.032116,89.98213,7073.786523
31,16925,1552,64.95002,22.78463,87.73465,6483.435138
49,28641,2452,57.149994,23.389645,80.53964,9422.935392
41,23572,2052,57.149994,0,57.149994,8164.745941
43,25172,2152,57.149994,24.198057,81.34805,8615.856321
38,21268,1902,57,18.466242,75.46624,7150.45481
42,24256,2102,57,18.560024,75.56003,8018.397117
27,15616,1352,57,24.20421,81.20421,6583.884932
35,20088,1752,59.250015,22.946085,82.1961,7046.710835
35,20369,1752,59.250015,27.793758,87.04378,7604.858425
37,22006,1852,59.250015,21.403852,80.65387,7134.61077
26,14944,1302,59.750004,21.001041,80.751045,5892.487264
43,24655,2152,59.750004,20.844482,80.59448,9466.945374
40,23510,2002,59.750004,24.42751,84.17751,8755.488781
25,14716,1252,56.299995,20.90943,77.20943,5895.495026
36,20495,1802,56.299995,25.447075,81.74707,8144.96805
29,17167,1452,56.299995,19.63382,75.933815,6212.102221
29,18426,1452,58.75,22.401318,81.15132,6085.083998
31,19071,1552,58.75,23.722748,82.47275,6678.912851
